0334089;0334066;06;12;Ściborka;00
0334095;0334066;06;12;Wesoła;00
0334103;0334103;06;12;Cianowice;01
0334110;0334103;06;12;Cianowice Małe;00
0334126;0334103;06;12;Hektary;00
0334132;0334103;06;12;Marianów;00
0334149;0334103;06;12;Miotełka;00
0334155;0334103;06;12;Pod Skałkami;00
0334161;0334103;06;12;Poręba;00
0334178;0334103;06;12;Stara Wieś;00
0334184;0334103;06;12;Świńska Ulica;00
0334190;0334190;06;12;Gołyszyn;01
0334209;0334190;06;12;Bocieniec;00
0334215;0334190;06;12;Podgaje;00
0334221;0334190;06;12;Ściborki;00
0334238;0334190;06;12;Wysyłka;00
0334244;0334244;06;12;Maszyce;01
0334250;0334244;06;12;Brzeziny;00
0334267;0334267;06;12;Minoga;01
0334273;0334267;06;12;Jeziorko;00
0334280;0334267;06;12;Kapkazy;00
0334296;0334267;06;12;Poręba;00
0334304;0334304;06;12;Niebyła;01
0334310;0334310;06;12;Świńczów;01
0334327;0334327;06;12;Nowa Wieś;01
0334333;0334327;06;12;Góra;00
0334340;0334327;06;12;Pod Górą;00
0334356;0334327;06;12;Psia Górka;00
0334362;0334362;06;12;Ojców;01
0334379;0334362;06;12;Bukówki;00
0334385;0334362;06;12;Czyżówki;00
0334391;0334362;06;12;Kolencin;00
0334400;0334362;06;12;Prądnik Ojcowski;00
0334416;0334362;06;12;Sąspówka-Kąty;00
0334422;0334362;06;12;Zazamcze;00
0334439;0334362;06;12;Złota Góra;00
0334445;0334445;06;12;Poręba Laskowska;01
0334451;0334445;06;12;Na Brzegach;00
0334468;0334445;06;12;Na Odolu;00
0334474;0334445;06;12;Pod Lasem;00
0334480;0334480;06;12;Przybysławice;01
0334497;0334480;06;12;Do Marcina;00
0334505;0334480;06;12;Doły;00
0334511;0334480;06;12;Lubawka;00
0334528;0334480;06;12;Łazy;00
0334534;0334480;06;12;Pod Boruszanką;00
0334540;0334540;06;12;Rzeplin;01
0334557;0334540;06;12;Lipki;00
0334563;0334540;06;12;Półanki;00
0334570;0334540;06;12;Zadołki;00
0334592;0334592;06;12;Chmielarze;03
0334600;0334600;06;12;Grodzisko;03
0334617;0334617;06;12;Smardzowice;01
0334623;0334617;06;12;Na Dole;00
0334630;0334617;06;12;Na Klinach;00
0334646;0334617;06;12;Peperówka;00
0334652;0334617;06;12;Podgóry;00
0334669;0334617;06;12;Podmaszyckie;00
0334675;0334617;06;12;Warszawka;00
0334681;0334681;06;12;Sobiesęki;01
0334698;0334681;06;12;Podjedle;03
0334706;0334706;06;12;Popowiec-Leśniczówka;05
0334712;0334712;06;12;Stoki;01
0334729;0334712;06;12;Kresy;00
0334735;0334735;06;12;Szczodrkowice;01
0334741;0334735;06;12;Dąbki;00
0334758;0334735;06;12;Kolbuszowa;00
0334764;0334735;06;12;Kopanina;00
0334770;0334735;06;12;Pod Naramskim;00
0334787;0334735;06;12;Zagardle;00
0334793;0334793;06;12;Zamłynie;01
0334801;0334793;06;12;Borkowa;00
0334818;0334793;06;12;Owczarniki;00
0334824;0334793;06;12;Podborkowie;00
0334830;0334830;06;12;Borek Szlachecki;01
0334847;0334847;06;12;Facimiech;01
0334853;0334847;06;12;Dąbrowy;00
0334860;0334847;06;12;Nowina;00
0334876;0334847;06;12;Pod Kolebą;00
0334882;0334882;06;12;Gołuchowice;01
0334899;0334882;06;12;Brzegi;00
0334907;0334907;06;12;Grabie;01
0334913;0334907;06;12;Dół;00
0334920;0334907;06;12;Dział;00
0334936;0334907;06;12;Góra;00
0334942;0334907;06;12;Podjasienie;00
0334959;0334907;06;12;Skotnica;00
0334965;0334907;06;12;Wierzbanówka;00
0334971;0334971;06;12;Jaśkowice;01
0334988;0334971;06;12;Ducki;00
0334994;0334971;06;12;Łazy;00
0335002;0334971;06;12;Łopata;00
0335019;0334971;06;12;Przy Wiśle;00
0335025;0334971;06;12;Skotnia;00
0335031;0334971;06;12;Wieliczka;00
0335048;0334971;06;12;Wygoda;00
0335054;0334971;06;12;Za Dworem;00
0335060;0334971;06;12;Za Potokiem;00
0335077;0334971;06;12;Żabi Dołek;00
0335083;0334971;06;12;Żary;00
0335090;0335090;06;12;Jurczyce;01
0335108;0335090;06;12;Podole;00
0335114;0335090;06;12;Wyźrał;00
0335120;0335090;06;12;Zawsie;00
0335137;0335137;06;12;Kopanka;01
0335143;0335137;06;12;Kopanka Druga;00
0335150;0335137;06;12;Kopanka Pierwsza;00
0335166;0335166;06;12;Krzęcin;01
0335172;0335166;06;12;Bujaki;00
0335189;0335166;06;12;Dział;00
0335195;0335166;06;12;Lamuze;00
0335203;0335166;06;12;Pod Cmentarzem;00
0335210;0335166;06;12;Pod Górą;00
0335226;0335166;06;12;Pod Ostrą Górą;00
0335232;0335166;06;12;Skotnica;00
0335249;0335166;06;12;Szczęsna;00
0335255;0335255;06;12;Ochodza;01
0335261;0335255;06;12;Odwiśle;03
0335278;0335278;06;12;Polanka Hallera;01
0335284;0335278;06;12;Doły;00
0335290;0335278;06;12;Gościniec;00
0335309;0335309;06;12;Pozowice;01
0335315;0335309;06;12;Nowina;00
0335321;0335309;06;12;Podlesie;00
0335338;0335309;06;12;Przy Dzwonnicy;00
0335344;0335309;06;12;Przy Wale;00
0335350;0335309;06;12;Przy Wiśle;00
0335367;0335309;06;12;Raszowa;00
0335373;0335309;06;12;Ratusz;00
0335380;0335309;06;12;Skotnia;00
0335396;0335396;06;12;Radziszów;01
0335404;0335396;06;12;Brzegi;00
0335410;0335396;06;12;Podlesie;00
0335427;0335396;06;12;Rozparka;00
0335433;0335396;06;12;Wyszczyczek;00
0335440;0335396;06;12;Zadworze;00
0335456;0335396;06;12;Zawodzie;00
0335462;0335462;06;12;Rzozów;01
0335479;0335462;06;12;Górki;00
0335485;0335462;06;12;Koło Dzwonka;00
0335491;0335462;06;12;Kotacz;00
0335500;0335462;06;12;Nowa Wieś;00
0335516;0335462;06;12;Pasternik;00
0335522;0335462;06;12;Skotnica;00
0335539;0335462;06;12;Ulice;00
0335545;0335545;06;12;Wielkie Drogi;01
0335551;0335545;06;12;Chałupy;00
0335568;0335545;06;12;Kanowskie;00
0335574;0335545;06;12;Koło Gościńca;00
0335580;0335545;06;12;Nowina;00
0335597;0335545;06;12;Trzebol;00
0335605;0335545;06;12;Zagrody;00
0335611;0335545;06;12;Zawalina;00
0335628;0335628;06;12;Wola Radziszowska;01
0335634;0335628;06;12;Chożyny;00
0335640;0335628;06;12;Dębina;00
0335657;0335628;06;12;Dział;00
0335663;0335628;06;12;Garcowiec;00
0335670;0335628;06;12;Górki;00
0335686;0335628;06;12;Kapelanka;00
0335692;0335628;06;12;Łęg;00
0335700;0335628;06;12;Na Dziale;00
0335717;0335628;06;12;Nad Jazem;00
0335723;0335628;06;12;Ostra Góra;00
0335730;0335628;06;12;Pochów;00
0335746;0335628;06;12;Podchybie;00
0335752;0335628;06;12;Podlipie;00
0335769;0335628;06;12;Rokicie;00
0335775;0335628;06;12;Zawartki;00
0335781;0335628;06;12;Żabia Ulica;00
0335798;0335798;06;12;Zelczyna;01
0335806;0335806;06;12;Brończyce;01
0335812;0335812;06;12;Czechy;01
0335829;0335812;06;12;Dwór;00
0335835;0335812;06;12;Gaik;00
0335841;0335812;06;12;Góry;00
0335858;0335812;06;12;Jeziorko;00
0335864;0335812;06;12;Szosa;00
0335870;0335812;06;12;Wądołki;00
0335887;0335887;06;12;Janikowice;01
0335893;0335887;06;12;Gąsawy;00
0335901;0335887;06;12;Gęsi Rynek;00
0335918;0335887;06;12;Gościniec;00
0335924;0335887;06;12;Stara Wieś;00
0335930;0335930;06;12;Januszowice;01
0335947;0335930;06;12;Dziadówki;00
0335953;0335930;06;12;Kolonia;00
0335960;0335930;06;12;Stara Wieś;00
0335976;0335930;06;12;Nowa Wieś;02
0335982;0335982;06;12;Kacice;01
0335999;0335982;06;12;Wydmuchów;00
0336007;0335982;06;12;Zatorze;00
0336013;0336013;06;12;Kępa;01
0336020;0336013;06;12;Brus;00
0336036;0336036;06;12;Lipna Wola;01
0336042;0336036;06;12;Góry;00
0336059;0336036;06;12;Zagaje;03
0336065;0336065;06;12;Miłocice;01
0336071;0336065;06;12;Dziadówki;00
0336088;0336065;06;12;Słomniczki;00
0336094;0336094;06;12;Muniakowice;01
0336102;0336094;06;12;Pod Górami;00
0336119;0336094;06;12;Sosnówka;03
0336125;0336125;06;12;Niedźwiedź;01
0336131;0336125;06;12;Błonie;00
0336148;0336125;06;12;Glinki;00
0336154;0336125;06;12;Gościniec;00
0336160;0336125;06;12;Kolonia;00
0336177;0336125;06;12;Pod Lasem;00
0336183;0336125;06;12;Wysiołek Niedźwiedzki;00
0336190;0336125;06;12;Zawsie;00
0336208;0336208;06;12;Orłów;01
0336214;0336208;06;12;Góry;00
0336220;0336220;06;12;Polanowice;01
0336237;0336220;06;12;Rędziny;00
0336243;0336243;06;12;Prandocin;01
0336250;0336243;06;12;Borek;00
0336266;0336243;06;12;Nowy Dwór;00
0336272;0336272;06;12;Prandocin-Iły;01
0336289;0336272;06;12;Nowa Sosnówka;00
0336295;0336272;06;12;Ojrzanów;03
0336303;0336303;06;12;Prandocin-Wysiołek;01
0336310;0336303;06;12;Dziadówki Prandockie;00
0336326;0336303;06;12;Granów;03
0336332;0336332;06;12;Ratajów;01
0336349;0336332;06;12;Kleśnia;00
0336355;0336332;06;12;Ośrodek;00
0336361;0336332;06;12;Pałac;00
0336378;0336332;06;12;Podlesie;00
0336384;0336332;06;12;Ratajów Dolny;00
0336390;0336332;06;12;Ratajów Górny;00
0336409;0336332;06;12;Zamoście;00
0336415;0336415;06;12;Smroków;01
0336421;0336421;06;12;Szczepanowice;01
0336438;0336421;06;12;Kolonia;00
0336444;0336444;06;12;Trątnowice;01
0336450;0336444;06;12;Kolonie Trątnowskie;00
0336467;0336444;06;12;Moczyłki;00
0336473;0336444;06;12;Nadział;00
0336480;0336444;06;12;Stara Wieś;00
0336496;0336496;06;12;Waganowice;01
0336504;0336496;06;12;Stara Wieś;00
0336510;0336496;06;12;Topola;00
0336527;0336496;06;12;Zagórze;00
0336533;0336533;06;12;Wesoła;01
0336540;0336533;06;12;Słowik;00
0336556;0336556;06;12;Wężerów;01
0336562;0336556;06;12;Stary Wężerów;00
0336579;0336556;06;12;Szklana;00
0336585;0336556;06;12;Wężerów Górny;00
0336591;0336591;06;12;Zaborze;01
0336600;0336591;06;12;Zaborze Drugie;00
0336616;0336591;06;12;Zaborze-Folwark;00
0336622;0336591;06;12;Zaborze-Rędziny;00
0336639;0336639;06;12;Zagaje Smrokowskie;01
0336645;0336645;09;12;Biertowice;01
0336651;0336645;09;12;Dział;00
0336668;0336645;09;12;Zagórze;00
0336674;0336674;09;12;Harbutowice;01
0336680;0336674;09;12;Banasiówka;00
0336697;0336674;09;12;Bargłówka;00
0336705;0336674;09;12;Batorówka;00
0336711;0336674;09;12;Bogdałówka;00
0336728;0336674;09;12;Budzoniówka;00
0336734;0336674;09;12;Chalabówka;00
0336740;0336674;09;12;Chodników;00
0336757;0336674;09;12;Czoskówka;00
0336763;0336674;09;12;Drągówka;00
0336770;0336674;09;12;Dziurówka;00
0336786;0336674;09;12;Filipówka;00
0336792;0336674;09;12;Gacorówka;00
0336800;0336674;09;12;Guzikówka;00
0336817;0336674;09;12;Harnikówka;00
0336823;0336674;09;12;Jaworze;00
0336830;0336674;09;12;Kaniówka;00
0336846;0336674;09;12;Kijówka;00
0336852;0336674;09;12;Kluzikówka;00
0336869;0336674;09;12;Końcówka;00
0336875;0336674;09;12;Kozakówka;00
0336881;0336674;09;12;Kudówka;00
0336898;0336674;09;12;Latoniówka;00
0336906;0336674;09;12;Lebiedówka;00
0336912;0336674;09;12;Madejówka;00
0336929;0336674;09;12;Mertówka;00
0336935;0336674;09;12;Młynarzówka;00
0336941;0336674;09;12;Pagórek;00
0336958;0336674;09;12;Półkówka;00
0336964;0336674;09;12;Ruskówka;00
0336970;0336674;09;12;Spyrlówka;00
0336987;0336674;09;12;Szczerbakówka;00
0336993;0336674;09;12;Tondyrówka;00
0337001;0336674;09;12;Witkówka;00
0337018;0336674;09;12;Wronówka;00
0337024;0336674;09;12;Ziemlówka;00
0337030;0336674;09;12;Kozówka;03
0337047;0337047;09;12;Krzywaczka;01
0337053;0337047;09;12;Dół;00
0337060;0337047;09;12;Góra;00
0337076;0337047;09;12;Jaworzna;00
0337082;0337047;09;12;Skotnica;00
0337099;0337047;09;12;Brzezina;03
0337107;0337107;09;12;Rudnik;01
0337113;0337107;09;12;Bargłówka;00
0337120;0337107;09;12;Blakówka;00
0337136;0337107;09;12;Dudówka;00
0337142;0337107;09;12;Kalitówka;00
0337159;0337107;09;12;Krzywoniówka;00
0337165;0337107;09;12;Piątkówka;00
0337171;0337107;09;12;Pszołówka;00
0337188;0337107;09;12;Sowówka;00
0337194;0337107;09;12;Starcówka;00
0337202;0337107;09;12;Sucha Góra;00
0337219;0337107;09;12;Za Górą;00
0337225;0337107;09;12;Zarębek;00
0337231;0337231;06;12;Sułoszowa;01
0337248;0337231;06;12;Blech;00
0337254;0337231;06;12;Młyny Pieskoskalskie;00
0337260;0337231;06;12;Nowa Wieś;00
0337277;0337231;06;12;Pieskowa Skała;00
0337283;0337231;06;12;Pod Zamkiem;00
0337290;0337231;06;12;Stasinkowa Góra;00
0337308;0337231;06;12;Stopina Góra;00
0337314;0337231;06;12;Podzamcze;03
0337320;0337320;06;12;Wielmoża;01
0337337;0337320;06;12;Ameryka;00
0337343;0337320;06;12;Długa;00
0337350;0337320;06;12;Grodzisko;00
0337366;0337320;06;12;Herianówka;00
0337372;0337320;06;12;Kamieniec;00
0337389;0337320;06;12;Lemierzysko;00
0337395;0337320;06;12;Margiel;00
0337403;0337320;06;12;Podbodzanek;00
0337410;0337320;06;12;Podlesie;00
0337426;0337320;06;12;Poprzeczna;00
0337432;0337320;06;12;Psia Górka;00
0337449;0337320;06;12;Stara Wieś;00
0337455;0337320;06;12;Wesoła;00
0337461;0337320;06;12;Zacisze;00
0337478;0337478;06;12;Wola Kalinowska;01
0337484;0337478;06;12;Kalinów;00
0337490;0337478;06;12;Kaliski;00
0337509;0337478;06;12;Kapkazy;00
0337515;0337478;06;12;Młynnik;00
0337521;0337478;06;12;Młyny;00
0337538;0337478;06;12;Skałka;00
0337544;0337478;06;12;Słoneczna;00
0337550;0337550;06;12;Ochojno;01
0337567;0337550;06;12;Kamieniec;00
0337573;0337550;06;12;Ochojno Dolne;00
0337580;0337550;06;12;Ochojno Górne;00
0337596;0337550;06;12;Paryż;00
0337604;0337550;06;12;Podlas;00
0337610;0337550;06;12;Podzaglonki;00
0337627;0337550;06;12;Zaprzygonie;00
0337633;0337550;06;12;Cosówka;03
0337640;0337640;06;12;Olszowice;01
0337656;0337640;06;12;Kaimówka;00
0337662;0337640;06;12;Kulerzówka;00
0337679;0337640;06;12;Na Debrzy;00
0337685;0337640;06;12;Poręby;00
0337691;0337691;06;12;Rzeszotary;01
0337700;0337691;06;12;Panciawa;00
0337716;0337691;06;12;Podlesie;00
0337722;0337691;06;12;Polanki;00
0337739;0337691;06;12;Rzeszotary Dolne;00
0337745;0337691;06;12;Rzeszotary Górne;00
0337751;0337691;06;12;Zaglonki;00
0337768;0337691;06;12;Zalesie;00
0337774;0337774;06;12;Świątniki Górne;96
0337780;0337774;06;12;Dział;99
0337797;0337774;06;12;Gierasówki;99
0337805;0337774;06;12;Gwoźnica;99
0337811;0337774;06;12;Kosterka;99
0337828;0337774;06;12;Leńce;99
0337834;0337774;06;12;Madejki;99
0337840;0337774;06;12;Wąwóz;99
0337857;0337774;06;12;Wstronie;99
0337863;0337774;06;12;Wydarta;99
0337870;0337774;06;12;Zboiska;99
0337886;0337886;06;12;Wrząsowice;01
0337892;0337886;06;12;Bielówka;00
0337900;0337886;06;12;Boczków;00
0337917;0337886;06;12;Dulany;00
0337923;0337886;06;12;Gazdy;00
0337930;0337886;06;12;Góry;00
0337946;0337886;06;12;Kopaliny;00
0337952;0337886;06;12;Kraśnik;00
0337969;0337886;06;12;Pastwiska;00
0337975;0337886;06;12;Pokrzywnica;00
0337981;0337886;06;12;Rędziny;00
0337998;0337886;06;12;Ulica;00
0338006;0337886;06;12;Wierzchgóry;00
0338012;0337886;06;12;Zalesie;00
0338029;0337886;06;12;Zielona;00
0338035;0338035;09;12;Bogdanówka;01
0338041;0338035;09;12;Czopkowa;00
0338058;0338035;09;12;Czopowa;00
0338064;0338035;09;12;Gieratówka;00
0338070;0338035;09;12;Grapa;00
0338087;0338035;09;12;Hajostowa;00
0338093;0338035;09;12;Kaletowa;00
0338101;0338035;09;12;Karkoszkowa;00
0338118;0338035;09;12;Knapowa;00
0338124;0338035;09;12;Koskowa;00
0338130;0338035;09;12;Kosmandowa;00
0338147;0338035;09;12;Łazy;00
0338153;0338035;09;12;Majdówka;00
0338160;0338035;09;12;Maślankowa;00
0338176;0338035;09;12;Pindelowa;00
0338182;0338035;09;12;Słoninowa;00
0338199;0338035;09;12;Suwajowa;00
0338207;0338035;09;12;Szałasowa;00
0338213;0338035;09;12;Trybałowa;00
0338220;0338035;09;12;Wronówka;00
0338236;0338236;09;12;Krzczonów;01
0338242;0338236;09;12;Bryle;00
0338259;0338236;09;12;Cyrla;00
0338265;0338236;09;12;Gracze;00
0338271;0338236;09;12;Grygi;00
0338288;0338236;09;12;Jamrozy;00
0338294;0338236;09;12;Korzenie;00
0338302;0338236;09;12;Morgi;00
0338319;0338236;09;12;Ostoje;00
0338325;0338236;09;12;Pachury;00
0338331;0338236;09;12;Pawliki;00
0338348;0338236;09;12;Pierony;00
0338354;0338236;09;12;Proszki;00
0338360;0338236;09;12;Raki;00
0338377;0338236;09;12;Rusnaki;00
0338383;0338236;09;12;Sabały;00
0338390;0338236;09;12;Spyrki;00
0338408;0338236;09;12;Tajsy;00
0338414;0338236;09;12;Wojtowce;00
0338420;0338236;09;12;Wróble;00
0338437;0338236;09;12;Zagrody;00
0338443;0338236;09;12;Leśni;03
0338450;0338450;09;12;Skomielna Czarna;01
0338466;0338450;09;12;Bargłowa;00
0338472;0338450;09;12;Bartosza;00
0338489;0338450;09;12;Chorynowa;00
0338495;0338450;09;12;Fuczkowa;00
0338503;0338450;09;12;Gapkowa;00
0338510;0338450;09;12;Gawlakowa;00
0338526;0338450;09;12;Goryle Niżnie;00
0338532;0338450;09;12;Goryle Wyżnie;00
0338549;0338450;09;12;Kołodziejowa;00
0338555;0338450;09;12;Kowalówka;00
0338561;0338450;09;12;Kusikowa;00
0338578;0338450;09;12;Mąkowa;00
0338584;0338450;09;12;Mirkowa;00
0338590;0338450;09;12;Mizerowa;00
0338609;0338450;09;12;Młyny;00
0338615;0338450;09;12;Pańskie;00
0338621;0338450;09;12;Polakowa;00
0338638;0338450;09;12;Sępowa;00
0338644;0338450;09;12;Sroki;00
0338650;0338450;09;12;Surlasowa;00
0338667;0338450;09;12;Talarowa;00
0338673;0338450;09;12;Walczakowa;00
0338680;0338450;09;12;Wilkowa;00
0338696;0338450;09;12;Wojtkówka;00
0338704;0338450;09;12;Wróblowa;00
0338710;0338450;09;12;Zarębek;00
0338727;0338450;09;12;Zięby;00
0338733;0338450;09;12;Żyłówka Niżna;00
0338740;0338450;09;12;Żyłówka Wyżna;00
0338756;0338756;09;12;Tokarnia;01
0338762;0338756;09;12;Bierówki;00
0338779;0338756;09;12;Blech;00
0338785;0338756;09;12;Bryle;00
0338791;0338756;09;12;Brzegi;00
0338800;0338756;09;12;Choboty;00
0338816;0338756;09;12;Dział Niżny;00
0338822;0338756;09;12;Dział Wyżny;00
0338839;0338756;09;12;Dziury;00
0338845;0338756;09;12;Fułowa;00
0338851;0338756;09;12;Gębkowa;00
0338868;0338756;09;12;Granice;00
0338874;0338756;09;12;Gwizdowa;00
0338880;0338756;09;12;Kanie;00
0338897;0338756;09;12;Kasperki;00
0338905;0338756;09;12;Kluski;00
0338911;0338756;09;12;Koczury;00
0338928;0338756;09;12;Kudły;00
0338934;0338756;09;12;Luberdy;00
0338940;0338756;09;12;Łocki;00
0338957;0338756;09;12;Parchule;00
0338963;0338756;09;12;Proszkowa;00
0338970;0338756;09;12;Przysłop;00
0338986;0338756;09;12;U Florka;00
0338992;0338756;09;12;Urbany;00
0339000;0338756;09;12;Wierdonki;00
0339017;0338756;09;12;Za Górą;00
0339023;0338756;09;12;Zagroda;00
0339030;0338756;09;12;Więcierza;03
0339046;0338756;09;12;Bugaje;00
0339052;0338756;09;12;Durkowa;00
0339069;0338756;09;12;Dziubras;00
0339075;0338756;09;12;Guzówka;00
0339081;0338756;09;12;Hanuski;00
0339098;0338756;09;12;Kiełtyki;00
0339106;0338756;09;12;Knapy;00
0339112;0338756;09;12;Kostruchy;00
0339129;0338756;09;12;Kusiki;00
0339135;0338756;09;12;Madonie;00
0339141;0338756;09;12;Mizery;00
0339158;0338756;09;12;Molusy;00
0339164;0338756;09;12;Perły;00
0339170;0338756;09;12;Szewcówka;00
0339187;0338756;09;12;U Kota;00
0339193;0338756;09;12;Zamkówka;00
0339201;0339201;09;12;Więciórka;01
0339218;0339201;09;12;Bednarzówka;00
0339224;0339201;09;12;Bylicówka;00
0339230;0339201;09;12;Czarny Potok;00
0339247;0339201;09;12;Dragoszówka;00
0339253;0339201;09;12;Dworzysko;00
0339260;0339201;09;12;Florkówka;00
0339276;0339201;09;12;Hajdukówka;00
0339282;0339201;09;12;Jerysiówka;00
0339299;0339201;09;12;Karczmiska;00
0339307;0339201;09;12;Kopyrówka;00
0339313;0339201;09;12;Kubiakówka;00
0339320;0339201;09;12;Kucałówka;00
0339336;0339201;09;12;Lachówka;00
0339342;0339201;09;12;Salwówka;00
0339359;0339201;09;12;Tekielówka;00
0339365;0339201;09;12;Wnękówka;00
0339371;0339201;09;12;Zającówka;00
0339388;0339201;09;12;Polana;03
0339394;0339394;09;12;Zawadka;01
0339402;0339394;09;12;Janicki;00
0339419;0339394;09;12;Jugi;00
0339425;0339394;09;12;Kobiałki;00
0339431;0339394;09;12;Kotarby;00
0339448;0339394;09;12;Mosny;00
0339454;0339394;09;12;Oleksy;00
0339460;0339394;09;12;Pękale;00
0339477;0339394;09;12;Tajsowa Rola;00
0339483;0339394;09;12;Jaworzyny;03
0339490;0339490;12;12;Glanów;01
0339508;0339490;12;12;Kresy;00
0339514;0339490;12;12;Stroniczki;00
0339520;0339520;12;12;Imbramowice;01
0339537;0339520;12;12;Kolonia Dolna;00
0339543;0339520;12;12;Kolonia Górna;00
0339550;0339520;12;12;Ostrysz;00
0339572;0339520;12;12;Parcela Północna;00
0339589;0339589;12;12;Jangrot;01
0339595;0339589;12;12;Cieplice;00
0339603;0339589;12;12;Jangrot Poduchowny;00
0339610;0339589;12;12;Kosmolów;00
0339626;0339589;12;12;Kresy;00
0339632;0339589;12;12;Mały Koniec;00
0339649;0339589;12;12;Pod Michałówką;00
0339655;0339655;12;12;Małyszyce;01
0339661;0339655;12;12;Dolna Kolonia;00
0339678;0339655;12;12;Górna Kolonia;00
0339684;0339655;12;12;Pod Zagajem;00
0339690;0339690;12;12;Michałówka;01
0339709;0339709;12;12;Milonki;01
0339715;0339709;12;12;Pod Szosą;00
0339721;0339709;12;12;Pod Tarnawą;00
0339738;0339709;12;12;Pod Zagórową;00
0339744;0339709;12;12;Skałki;00
0339750;0339750;12;12;Podchybie;01
0339767;0339767;12;12;Porąbka;01
0339773;0339767;12;12;Na Brzegu;00
0339780;0339767;12;12;Parcela;00
0339796;0339767;12;12;Podwrzosie;00
0339804;0339767;12;12;Stara Wieś;00
0339810;0339767;12;12;Wielki Dół;00
0339827;0339827;12;12;Sucha;01
0339833;0339827;12;12;Dolna Parcela;00
0339840;0339827;12;12;Suska Górka;00
0339856;0339856;12;12;Ściborzyce;01
0339862;0339856;12;12;Nawsie;00
0339879;0339856;12;12;Zagaje;00
0339891;0339891;12;12;Tarnawa;01
0339900;0339891;12;12;Parcela;00
0339916;0339916;12;12;Trzyciąż;01
0339922;0339916;12;12;Kolonia Południowa;00
0339939;0339916;12;12;Kolonia Północna;00
0339945;0339916;12;12;Piaski;00
0339951;0339916;12;12;Pod Lasem;00
0339968;0339968;12;12;Zadroże;01
0339974;0339968;12;12;Gołębia Góra;00
0339980;0339968;12;12;Kolonia;00
0339997;0339968;12;12;Kolonia Glanowska;00
0340003;0339968;12;12;Krechowa;00
0340010;0339968;12;12;Podjangrocie;00
0340026;0339968;12;12;Podkrzewie;00
0340032;0339968;12;12;Skotnica;00
0340049;0339968;12;12;Stara Wieś;00
0340055;0339968;12;12;Studzianki;00
0340061;0340061;12;12;Zagórowa;01
0340078;0340061;12;12;Kolonia Szkolna;00
0340084;0340061;12;12;Krzemionka;00
0340109;0340109;19;12;Brzegi;01
0340115;0340109;19;12;Duża Grobla;00
0340121;0340109;19;12;Mała Grobla;00
0340138;0340109;19;12;Paniekąt;00
0340144;0340109;19;12;Ulica;00
0340150;0340150;19;12;Byszyce;01
0340167;0340150;19;12;Dulany;00
0340173;0340150;19;12;Kopce;00
0340180;0340180;19;12;Czarnochowice;01
0340196;0340180;19;12;Budziaki;00
0340204;0340180;19;12;Gościniec;00
0340210;0340180;19;12;Granica;00
0340227;0340180;19;12;Grzybówki;00
0340233;0340180;19;12;Olszynki;00
0340240;0340180;19;12;Zabałwanie;00
0340256;0340256;19;12;Chorągwica;01
0340262;0340256;19;12;Kopalina;00
0340279;0340256;19;12;Krzewiny;00
0340285;0340256;19;12;Na Brzegu;00
0340291;0340256;19;12;Na Gaiskach;00
0340300;0340256;19;12;Przedewsie;00
0340316;0340256;19;12;Przy Lesie;00
0340322;0340256;19;12;W Łąkach;00
0340339;0340256;19;12;Za Górą;00
0340345;0340345;19;12;Dobranowice;01
0340351;0340345;19;12;Osice;00
0340368;0340345;19;12;Przedgrojowie;00
0340374;0340345;19;12;Wola Dobranowska;00
0340380;0340345;19;12;Wolniki;00
0340397;0340345;19;12;Zawinnie;00
0340405;0340405;19;12;Golkowice;01
0340411;0340405;19;12;Biskupie;00
0340428;0340405;19;12;Gąsiory;00
0340434;0340405;19;12;Gracówka;00
0340440;0340405;19;12;Pasternik;00
0340457;0340405;19;12;Pastwiska;00
0340463;0340405;19;12;Podlesie;00
0340470;0340405;19;12;Sosnowiec;00
0340486;0340405;19;12;Zalesie;00
0340492;0340405;19;12;Zarzecze;00
0340500;0340405;19;12;Lasowice;03
0340517;0340517;19;12;Gorzków;01
0340523;0340517;19;12;Czarnociny;00
0340530;0340517;19;12;Podgorzków;00
0340546;0340517;19;12;Postolówka;00
0340552;0340517;19;12;Zastawiszcze;00
0340569;0340569;19;12;Grabie;01
0340575;0340569;19;12;Szczurów;03
0340581;0340581;19;12;Grabówki;01
0340598;0340581;19;12;Babiny;00
0340606;0340581;19;12;Grabówki Dolne;00
0340612;0340581;19;12;Na Krzyżowej;00
0340629;0340581;19;12;Na Lepiance;00
0340635;0340581;19;12;Nadlesie;00
0340641;0340581;19;12;Poręby;00
0340658;0340658;19;12;Grajów;01
0340664;0340658;19;12;Dębówka;00
0340670;0340658;19;12;Kopaliny;00
0340687;0340658;19;12;Przymiarki;00
0340693;0340658;19;12;Zalesie;00
0340701;0340658;19;12;Zamarzanka;00
0340718;0340658;19;12;Żakowa;00
0340724;0340724;19;12;Jankówka;01
0340730;0340724;19;12;Dolna Jankówka;00
0340747;0340724;19;12;Górna Jankówka;00
0340753;0340724;19;12;Pogwizdów;00
0340760;0340724;19;12;Soboniówki;00
0340776;0340724;19;12;Zagrody;00
0340782;0340782;19;12;Janowice;01
0340799;0340782;19;12;Panciawa;00
0340807;0340782;19;12;Snoza;00
0340813;0340782;19;12;W Górze;00
0340820;0340820;19;12;Kokotów;01
0340836;0340820;19;12;Folwark;00
0340842;0340820;19;12;Parcele;00
